Longitude,Latitude,Annual_mean_temp,MeanDiurnalRange,Isothermality,TempSeasonality,MaxTempWarmMo,MinTempColdMo,TempAnnRange,MeanTempWetQtr,MeanTempDryQtr,MeanTempWarmQtr,MeanTempColdQtr,AnnPercip,PercipWetMo,PercipDryMo,PercipSeasonality,PrecipWetQtr,PrecipDryQtr,PrecipWrmQtr,PrecipColdQtr,level_0,index,class
92.47917,23.97917,22.31867,9.288,47.69926,331.2178,29.656,10.184,19.472,25.068,17.32133,25.068,17.32133,2651,506,6,81.42101,1347,52,1347,52,3959,3959,0
120.6458,23.97917,22.2325,6.804333,35.3215,448.7854,31.248,11.984,19.264,27.23067,20.55333,27.23067,16.348,1865,359,16,83.44574,1031,73,1031,139,3402,3402,0
97.1875,23.9375,24.29067,11.17333,46.04902,415.4309,34.136,9.872,24.264,27.738,19.98667,27.96,18.21133,1591,335,6,95.75942,951,30,778,33,4277,4277,0
55.39583,23.89583,28.46933,13.98333,45.03778,667.091,43.364,12.316,31.048,24.39733,36.04867,36.04867,19.77667,108,34,1,107.2804,73,3,3,52,3889,3889,0
53.39583,23.85417,27.5225,12.937,43.82453,639.9866,42.1,12.58,29.52,20.07067,33.616,34.778,19.234,68,19,1,99.15553,45,4,5,31,4110,4110,0
69.6875,23.85417,26.9535,13.26633,46.1149,461.3763,39.328,10.56,28.768,29.378,26.026,31.61,20.27333,270,119,0,164.1523,237,2,21,3,3686,3686,0
70.52083,23.8125,26.7835,12.373,42.89032,482.5384,39.476,10.628,28.848,29.098,19.91333,31.89933,19.91333,361,148,1,158.9008,319,3,28,3,4195,4195,0
83.35417,23.8125,24.591,11.72933,38.80801,554.3795,39.74,9.516,30.224,27.09,17.56533,31.064,17.27733,1204,380,5,135.1265,931,29,162,45,3474,3474,0
104.0208,23.8125,15.7685,9.883667,46.28051,455.0009,24.66,3.304,21.356,20.552,9.489333,20.552,9.489333,1168,238,12,84.66906,653,46,653,46,3148,3148,0
106.3125,23.77083,18.25567,7.393333,34.43885,538.3284,27.844,6.376,21.468,24.146,10.938,24.146,10.938,1350,276,14,86.99703,771,57,771,57,4229,4229,0
121.4792,23.77083,22.85883,6.179667,35.8699,395.7071,31.324,14.096,17.228,26.00867,17.746,27.434,17.746,2133,349,64,55.32634,911,215,728,215,3237,3237,0
56.8125,23.72917,25.01517,11.409,41.71176,589.99,38.284,10.932,27.352,21.56867,25.39933,31.60133,17.34267,225,43,3,68.141,105,19,66,66,3190,3190,0
116.7708,23.6875,20.86667,7.134666,32.41851,556.6425,30.94,8.932,22.008,27.02933,15.63,27.07,13.73533,1518,255,31,63.70698,665,102,552,136,3787,3787,0
117.4792,23.6875,21.28125,5.8375,29.1002,552.453,30.79,10.73,20.06,27.30167,16.56,27.525,14.34333,1286,218,27,66.49835,596,83,494,171,4376,4376,0
78.77083,23.64583,25.46217,13.40167,42.10653,514.2165,41.948,10.12,31.828,26.35933,30.20667,32.206,18.93867,1240,440,4,146.7005,1011,24,137,37,3338,3338,0
101.6875,23.60417,15.80467,10.64867,49.96559,391.4124,24.424,3.112,21.312,19.79,12.04,19.79,10.398,1148,232,17,84.0109,641,57,641,57,2246,2246,0
81.35417,23.52083,25.24817,12.50233,39.46444,549.3685,41.352,9.672,31.68,26.93733,30.006,32.162,18.30933,1090,353,4,143.3292,877,30,116,47,3317,3317,0
86.60417,23.47917,26.13583,11.26967,40.9985,474.2858,39.288,11.8,27.488,28.19067,19.98667,31.68467,19.82667,1208,299,2,114.1318,816,24,242,32,3324,3324,0
109.4375,23.47917,21.11517,7.589666,30.99847,634.6562,32.256,7.772,24.484,27.048,18.38733,28.08667,12.70067,1324,255,31,65.54854,632,113,540,177,3020,3020,0
83.89583,23.4375,21.60683,10.907,38.79838,503.2946,35.848,7.736,28.112,23.724,15.19933,27.58067,15.024,1321,376,4,127.3842,966,32,213,51,3132,3132,0
71.22917,23.39583,27.604,14.166,47.2263,437.0537,41.052,11.056,29.996,29.01667,21.50333,32.62933,21.50333,528,218,1,156.8746,452,3,57,3,3254,3254,0
82.8125,23.39583,24.48167,11.602,38.74048,537.6456,39.768,9.82,29.948,26.552,17.648,31.012,17.58867,1307,434,6,141.4788,1017,24,195,35,3682,3682,0
85.14583,23.39583,23.46533,11.236,40.55732,478.4431,37.004,9.3,27.704,25.38067,17.25667,29.09933,17.094,1386,354,6,114.7518,943,39,261,59,4115,4115,0
104.3958,23.39583,16.19367,8.883333,43.44353,459.6258,24.896,4.448,20.448,21.06,9.852,21.06,9.852,1407,313,11,88.8093,801,48,801,48,2623,2623,0
86.0625,23.3125,25.02017,10.75167,39.66819,476.7161,38.248,11.144,27.104,26.952,18.826,30.666,18.718,1349,357,3,118.7513,949,21,246,32,2966,2966,0
81.1875,23.27083,24.04917,12.57367,40.04863,526.8677,40.224,8.828,31.396,25.39267,17.52933,30.86133,17.52933,1208,385,5,140.4379,960,36,132,36,3996,3996,0
95.64583,23.27083,25.4485,11.87633,44.80959,378.6081,37.368,10.864,26.504,28.104,22.10467,29.066,19.94067,1279,224,2,86.89861,621,15,460,18,3608,3608,0
112.8958,23.27083,22.01283,7.319666,31.3503,593.3459,32.704,9.356,23.348,27.49533,15.844,28.53467,14.16467,1723,288,38,64.71033,780,125,727,154,2284,2284,0
97.3125,23.22917,20.04033,10.888,47.71254,371.2065,29.38,6.56,22.82,23.36067,15.994,23.36067,14.71667,1732,318,5,84.98717,922,35,922,38,2280,2280,0
98.3125,23.22917,19.396,11.29533,49.57573,370.8775,28.592,5.808,22.784,22.87467,15.42067,22.87467,14.14333,1491,295,7,86.94576,813,32,813,35,2526,2526,0
102.1875,23.14583,15.40333,10.02133,50.36858,377.13,23.452,3.556,19.896,19.254,10.18867,19.254,10.18867,1244,252,17,85.16821,703,58,703,58,3200,3200,0
79.39583,23.0625,25.59383,13.21167,41.22462,537.0447,42.008,9.96,32.048,26.85,30.43533,32.436,18.68133,1097,337,6,139.143,883,27,119,39,4173,4173,0
101.1875,23.0625,17.9785,10.87433,50.38145,382.0874,26.76,5.176,21.584,21.81933,14.21867,21.81933,12.65,1364,288,16,87.01591,772,55,772,58,4291,4291,0
75.02083,23.02083,26.15667,14.99133,48.47172,421.8777,41.172,10.244,30.928,26.59867,26.75133,31.732,20.86733,907,284,1,140.1247,733,6,118,8,2547,2547,0
82.6875,23.02083,25.1835,11.617,39.06712,519.1168,40.572,10.836,29.736,26.79933,18.63467,31.71133,18.63467,1330,426,4,142.1275,1043,19,195,19,2424,2424,0
83.10417,23.02083,24.44767,11.89667,39.75627,515.2135,39.76,9.836,29.924,26.27667,17.92333,30.814,17.92333,1447,459,4,139.4044,1119,22,216,22,3630,3630,0
114.5208,23.02083,22.318,7.328,32.67344,553.9929,32.204,9.776,22.428,28.352,16.53067,28.352,14.96667,1854,314,32,70.34543,874,109,874,135,2432,2432,0
57.3125,22.97917,26.32667,12.31267,44.50147,554.518,39.852,12.184,27.668,23.28467,29.32333,32.56667,19.08067,146,36,2,84.99628,87,11,22,56,2735,2735,0
58.35417,22.97917,23.82933,10.65133,43.47483,497.9222,35.944,11.444,24.5,21.14267,23.94533,29.546,17.31733,242,41,4,60.26113,104,22,58,66,2307,2307,0
72.72917,22.97917,27.07467,13.80133,45.8516,454.6625,41.316,11.216,30.1,28.612,26.61733,32.47133,20.82333,772,272,1,152.1279,642,3,103,6,3428,3428,0
56.4375,22.89583,28.0985,14.23567,45.67398,627.3953,43.208,12.04,31.168,24.49,31.9,35.18867,19.898,120,34,1,98.44775,78,5,6,53,4179,4179,0
72.02083,22.89583,27.50383,14.059,46.28935,444.8755,41.548,11.176,30.372,29.01333,27.206,32.724,21.36267,623,222,1,148.4976,514,4,84,5,3445,3445,0
102.1458,22.89583,18.65267,10.11333,50.81056,377.3196,26.868,6.964,19.904,22.40667,13.39,22.40667,13.39,1292,272,14,85.42961,735,55,735,55,4253,4253,0
79.22917,22.85417,25.62083,12.835,41.22238,514.741,41.62,10.484,31.136,26.682,30.38267,32.29733,19.13,1072,316,6,136.3364,852,29,125,36,3591,3591,0
94.22917,22.85417,20.69383,8.963667,43.75935,336.973,29.888,9.404,20.484,23.106,17.68667,23.83667,15.78267,1560,293,4,90.43144,816,24,473,27,3415,3415,0
77.14583,22.8125,26.594,13.412,43.34281,487.1607,42.944,12.0,30.944,26.80533,27.63333,33.26067,20.80933,1105,356,2,144.569,918,12,109,30,3845,3845,0
106.4792,22.8125,20.74667,7.301333,35.10257,523.3995,29.88,9.08,20.8,26.382,14.87533,26.382,13.642,1589,321,22,88.62093,920,82,920,95,4265,4265,0
87.27083,22.77083,26.45233,10.76267,42.35269,434.9931,37.84,12.428,25.412,28.52267,20.56933,31.09333,20.398,1336,295,3,102.9184,826,28,350,30,4073,4073,0
94.6875,22.72917,25.78383,10.603,43.76342,374.3668,36.932,12.704,24.228,27.97467,20.34267,29.44667,20.34267,1175,220,1,91.22275,585,10,377,10,3566,3566,0
103.1875,22.6875,20.638,9.058666,48.0923,395.118,28.684,9.848,18.836,24.64933,15.16133,24.64933,15.16133,1408,313,9,91.6377,839,51,839,51,3421,3421,0
121.5208,22.6875,23.8625,4.241667,33.13802,316.3652,30.1,17.3,12.8,26.36667,21.53333,27.46667,19.71667,2363,317,125,33.00069,861,420,697,444,3156,3156,0
74.72917,22.64583,25.99067,14.09333,48.03454,403.879,40.48,11.14,29.34,26.19333,26.66467,31.40667,20.96533,813,258,0,139.5056,650,4,115,6,3798,3798,0
85.6875,22.64583,25.7255,10.619,40.37643,456.6274,38.416,12.116,26.3,27.414,19.70533,31.068,19.62533,1302,336,2,118.0159,908,23,257,33,3425,3425,0
85.14583,22.60417,25.38017,10.57967,39.64798,465.5902,38.568,11.884,26.684,26.94867,19.29067,30.94,19.23,1336,367,2,124.5761,961,23,248,35,2665,2665,0
88.1875,22.60417,26.28483,9.738334,42.46613,408.1301,35.44,12.508,22.932,28.73667,20.32333,30.132,20.32333,1520,316,3,98.51879,904,38,410,38,4108,4108,0
98.97917,22.60417,19.90033,12.05,51.11997,357.7582,29.672,6.1,23.572,23.19533,16.19067,23.19533,14.81667,1381,261,5,83.44913,702,26,702,29,2439,2439,0
113.0208,22.60417,22.35717,6.707,30.7717,558.0515,32.24,10.444,21.796,27.54,16.564,28.452,14.954,1945,321,38,70.06383,903,121,880,136,2203,2203,0
95.0625,22.5625,26.59217,11.72367,45.44761,360.0012,38.448,12.652,25.796,27.858,21.45933,30.21533,21.45933,945,180,1,89.46006,478,8,309,8,2460,2460,0
108.9792,22.5625,21.34133,7.024,30.15627,613.3691,31.82,8.528,23.292,28.03267,14.902,28.03267,13.2,1555,258,31,70.56384,757,110,757,134,4096,4096,0
76.85417,22.52083,26.80267,13.82533,44.13655,487.5825,43.168,11.844,31.324,27.20667,27.62733,33.41533,20.98,1045,328,2,140.7662,852,10,122,19,2991,2991,0
81.35417,22.47917,23.66633,11.81467,40.65052,476.0316,38.74,9.676,29.064,24.64067,17.75133,29.89867,17.75133,1252,374,4,132.0612,951,28,165,28,3991,3991,0
97.27083,22.47917,23.31133,11.444,45.44877,386.7653,34.368,9.188,25.18,26.32467,19.31867,26.81,17.664,1341,259,3,84.26368,726,22,432,30,2308,2308,0
88.97917,22.39583,26.47738,8.846826,41.73031,378.7931,34.52857,13.32857,21.2,29.11508,20.83333,29.79841,20.83333,1743,386,8,94.79136,1009,52,490,52,2945,2945,0
71.6875,22.35417,27.13217,13.99633,47.27213,423.89,40.312,10.704,29.608,28.64467,21.22733,32.01867,21.22733,534,196,0,146.2954,433,2,75,2,3262,3262,0
95.22917,22.3125,26.783,12.056,45.97316,361.6,38.94,12.716,26.224,28.012,23.87267,30.40867,21.65,827,160,1,88.68845,421,7,274,8,2472,2472,0
57.85417,22.22917,27.30517,12.78167,47.68567,504.6248,40.392,13.588,26.804,24.71667,31.40733,33.08267,20.62333,123,31,0,90.34167,74,4,13,56,2245,2245,0
89.64583,22.22917,25.88033,8.339334,41.08046,371.6682,33.1,12.8,20.3,28.504,20.26133,29.01867,20.26133,2155,481,11,96.59871,1294,55,661,55,2412,2412,0
96.89583,22.1875,20.35333,12.258,48.6583,331.0117,31.6,6.408,25.192,22.91,17.25133,23.386,15.56933,1826,334,3,85.60806,937,24,617,30,4372,4372,0
57.35417,22.14583,27.90383,13.727,47.82927,541.9175,41.876,13.176,28.7,25.06133,32.55,34.02333,20.74267,119,31,0,92.63472,74,4,13,53,2819,2819,0
75.52083,22.14583,27.2025,13.915,46.25997,449.4101,42.36,12.28,30.08,27.696,27.806,33.21067,21.63,800,232,1,135.013,627,5,118,13,3580,3580,0
89.5625,22.14583,26.06829,7.994908,40.67506,361.752,33.08333,13.42778,19.65556,28.63889,20.58796,29.11759,20.58796,2110,477,11,97.27714,1271,54,631,54,3159,3159,0
111.0208,22.14583,22.78083,7.158333,34.78972,501.4315,31.868,11.292,20.576,27.54867,17.56067,28.12,16.012,1827,320,22,74.1804,853,99,830,119,2851,2851,0
83.3125,22.10417,26.6285,11.32633,38.94888,489.0626,41.884,12.804,29.08,27.31267,20.60867,33.16267,20.60867,1369,411,2,135.7217,1058,18,208,18,4090,4090,0
112.2708,22.10417,22.62317,6.835667,32.8701,524.8889,31.74,10.944,20.796,27.53533,17.128,28.306,15.59867,2147,373,29,74.17493,992,110,966,124,4184,4184,0
109.1042,22.0625,21.62367,7.022666,30.7257,594.6318,31.656,8.8,22.856,28.078,15.39333,28.078,13.71733,1655,298,28,74.20547,836,106,836,118,2226,2226,0
55.8125,22.02083,29.24417,15.18433,46.85944,638.73,44.956,12.552,32.404,25.71533,35.34933,36.46267,20.85067,102,29,0,100.1133,67,3,4,49,3207,3207,0
72.89583,22.02083,27.33567,13.66733,47.4956,400.8492,40.376,11.6,28.776,28.52867,21.832,32.12267,21.832,808,300,1,151.6458,676,3,98,3,3049,3049,0
82.39583,22.02083,26.9025,11.669,40.07762,474.7682,42.084,12.968,29.116,27.65533,21.032,33.234,21.032,1314,408,2,137.8456,1011,19,203,19,3406,3406,0
59.02083,21.97917,26.86767,12.148,50.88807,423.3622,38.612,14.74,23.872,24.918,26.93667,31.78467,21.214,156,24,4,50.13895,63,16,41,47,3195,3195,0
90.35417,21.97917,26.04417,8.016666,41.17446,352.4118,32.67,13.2,19.47,28.595,20.68667,28.88333,20.68667,2779,640,10,101.757,1745,49,894,49,3827,3827,0
73.5625,21.9375,27.279,13.49067,48.51361,378.8727,40.052,12.244,27.808,28.114,27.516,32.02467,22.26133,1086,408,0,154.4791,921,2,125,3,3050,3050,0
88.4375,21.9375,26.48333,8.002083,40.8878,361.5522,33.9625,14.39167,19.57084,28.66597,21.15278,29.76389,21.15278,1758,385,5,101.6191,1075,42,420,42,3121,3121,0
94.64583,21.9375,25.89633,10.976,45.34787,342.1725,37.368,13.164,24.204,26.976,23.37867,29.36067,21.11867,877,154,1,85.38724,407,8,296,12,4211,4211,0
104.2708,21.9375,14.56417,7.970334,43.9961,395.579,22.044,3.928,18.116,18.24467,9.838667,18.70533,9.099334,2009,445,3,94.56744,1151,26,1142,62,4310,4310,0
55.14583,21.89583,29.45,15.32267,47.24552,638.7215,45.068,12.636,32.432,25.93933,35.68134,36.70333,21.07,94,27,0,100.0793,62,3,4,45,4027,4027,0
110.5625,21.89583,22.78983,7.130333,33.8187,522.0782,32.016,10.932,21.084,28.35,17.28333,28.35,15.76,1768,293,24,71.29242,819,104,819,120,2729,2729,0
79.47917,21.85417,24.99717,11.71633,40.47372,465.1802,40.308,11.36,28.948,25.482,19.35,31.28867,19.35,1149,348,10,129.0799,849,38,181,38,3389,3389,0
80.22917,21.85417,26.14417,12.26833,40.96545,479.3968,41.696,11.748,29.948,26.952,20.26533,32.52467,20.26533,1529,522,3,147.2258,1247,34,175,34,3722,3722,0
88.10417,21.85417,26.47431,7.420833,39.96858,358.4125,33.4,14.83333,18.56667,28.63611,21.20555,29.72222,21.20555,1732,379,3,102.7506,1074,40,393,40,4152,4152,0
71.60417,21.77083,27.1885,13.52833,48.40537,386.7353,39.4,11.452,27.948,28.518,21.79333,31.64933,21.79333,538,184,0,141.5504,427,1,84,1,3732,3732,0
101.8125,21.72917,19.9075,10.55033,52.38497,338.864,28.4,8.26,20.14,22.75,16.68,23.13267,15.148,1643,313,17,78.87158,855,74,814,79,2269,2269,0
73.1875,21.64583,27.56283,13.86233,50.68866,346.2454,39.828,12.48,27.348,28.216,27.858,31.84667,22.89667,1029,379,0,151.4102,846,2,142,4,4066,4066,0
78.10417,21.64583,24.84783,13.24367,44.57346,436.8716,40.392,10.68,29.712,24.898,25.91867,30.878,19.648,941,279,7,124.0457,681,30,152,41,2315,2315,0
53.3125,21.5625,28.93467,13.92933,45.21923,637.0685,43.604,12.8,30.804,25.37533,35.316,36.13066,20.53333,75,20,0,97.37668,50,2,3,35,2414,2414,0
110.1458,21.5625,22.98833,6.732,32.31567,527.9781,32.116,11.284,20.832,28.636,17.45467,28.636,15.906,1710,295,25,70.98847,813,104,813,111,2686,2686,0
83.77083,21.47917,26.77767,11.19867,39.72849,447.5881,41.148,12.96,28.188,27.57267,21.218,32.64733,21.218,1527,440,4,131.3153,1146,22,250,22,2723,2723,0
59.14583,21.4375,27.153,11.102,51.85912,347.0871,37.912,16.504,21.408,23.29,27.33733,31.16,22.44867,97,15,1,53.82294,39,9,26,33,3690,3690,0
73.6875,21.4375,26.78033,13.60533,49.2376,356.6151,39.988,12.356,27.632,26.99467,24.28533,31.438,22.28,1226,469,0,154.5636,1029,2,146,3,4212,4212,0
104.9375,21.4375,21.887,6.820667,34.70018,480.3279,30.712,11.056,19.656,26.57333,15.56867,27.05733,15.56867,1631,312,13,85.86274,898,66,816,66,3057,3057,0
110.5208,21.4375,23.11033,6.638667,32.83868,507.5477,32.084,11.868,20.216,28.53,17.79933,28.53,16.294,1791,303,25,71.32913,843,105,843,109,4119,4119,0
81.97917,21.39583,26.82633,12.158,40.68943,467.7049,42.46,12.58,29.88,27.25333,21.098,33.10733,21.098,1286,419,2,138.7426,985,11,207,11,3000,3000,0
70.85417,21.35417,26.3055,12.45633,52.75425,315.6861,36.204,12.592,23.612,27.476,23.128,29.72467,21.73467,642,241,0,149.4637,518,1,92,1,2864,2864,0
97.22917,21.27083,21.539,11.45533,47.17235,324.7216,32.608,8.324,24.284,23.72733,18.46533,24.642,16.75067,1818,370,2,93.37028,1007,19,556,22,2818,2818,0
53.89583,21.1875,29.23483,14.72567,46.80758,624.5659,44.276,12.816,31.46,25.886,35.362,36.31133,20.99667,80,21,0,95.74197,52,2,3,38,3454,3454,0
71.97917,21.1875,27.1485,12.613,50.92458,324.6154,37.656,12.888,24.768,29.19867,24.02867,30.87533,22.55733,641,225,1,140.1929,491,4,141,4,2884,2884,0
78.22917,21.1875,26.63833,12.68733,43.77962,433.3619,42.176,13.196,28.98,26.33933,28.08867,32.716,21.574,919,275,6,124.596,656,28,168,34,3890,3890,0
81.52083,21.1875,26.67417,12.20433,40.84996,461.5252,42.188,12.312,29.876,27.158,20.98667,32.80533,20.98667,1293,399,2,134.1573,978,13,214,13,3013,3013,0
100.8542,21.1875,21.5465,11.229,53.0671,301.4821,30.672,9.512,21.16,23.85067,18.764,24.37733,17.29733,1728,397,8,88.45593,952,69,734,70,4123,4123,0
103.3542,21.10417,20.37417,9.247666,50.6777,351.6878,27.672,9.424,18.248,23.82533,15.91,23.82533,15.45,1652,433,6,104.086,1048,36,1048,58,2718,2718,0
110.0625,20.97917,23.45467,6.313333,32.44929,495.8939,32.152,12.696,19.456,28.76067,16.792,28.76067,16.792,1719,302,26,71.76855,824,97,824,97,2254,2254,0
75.85417,20.9375,27.42667,13.65133,47.29536,412.438,42.284,13.42,28.864,27.07467,29.01667,33.162,22.56933,769,208,2,125.0287,542,10,151,27,3762,3762,0
99.14583,20.89583,22.67683,11.12167,48.20417,317.2477,33.144,10.072,23.072,24.778,19.72,25.68867,18.108,1365,264,7,83.02236,708,34,403,39,2415,2415,0
81.02083,20.8125,26.412,11.96267,40.59545,460.465,41.656,12.188,29.468,26.726,20.78733,32.62,20.78733,1376,390,2,132.7923,1056,11,211,11,2214,2214,0
82.52083,20.77083,26.25983,11.48967,40.50221,445.5109,40.944,12.576,28.368,26.53133,20.74667,32.26067,20.74667,1353,430,4,133.4291,1016,16,229,16,2946,2946,0
53.52083,20.72917,29.1335,14.41433,46.52186,613.1444,43.9,12.916,30.984,25.952,35.08667,36.038,21.02333,78,19,0,91.40873,49,2,3,37,3427,3427,0
73.6875,20.72917,25.80233,12.70067,49.50369,325.9565,38.024,12.368,25.656,26.00067,23.59333,30.05533,21.70867,1730,627,0,151.3573,1431,4,218,6,4204,4204,0
104.9375,20.6875,22.35683,6.919667,37.00357,444.4033,30.952,12.252,18.7,26.636,16.52267,27.194,16.52267,1623,321,5,92.3298,918,46,829,46,3535,3535,0
97.8125,20.64583,21.04817,11.02967,48.07212,289.2932,31.588,8.644,22.944,22.74667,18.478,23.834,16.82133,1441,263,3,85.38548,734,21,416,27,3064,3064,0
102.8958,20.64583,22.29533,9.461334,51.42029,343.562,29.74,11.34,18.4,25.56867,17.98467,25.56867,17.44,1666,417,4,105.1368,1071,39,1071,48,2674,2674,0
54.89583,20.60417,28.96417,14.84433,47.51099,602.7043,43.944,12.7,31.244,25.88267,34.676,35.80667,21.03333,91,22,0,89.62112,55,3,5,43,3450,3450,0
105.3542,20.5625,22.87867,6.665334,35.43882,450.3934,31.64,12.832,18.808,27.204,16.99333,27.84533,16.99333,1879,380,7,93.93394,1093,50,946,50,2853,2853,0
52.47917,20.52083,28.61333,13.34667,44.99281,609.0566,42.608,12.944,29.664,25.46533,34.60467,35.44133,20.55067,69,16,0,89.81004,44,2,3,30,3848,3848,0
110.2292,20.4375,23.6185,7.013667,36.43084,452.5544,32.316,13.064,19.252,28.38467,17.45467,28.38467,17.45467,1749,294,23,70.63203,815,90,815,90,3339,3339,0
84.27083,20.39583,24.15417,10.17367,41.59988,389.63,36.12,11.664,24.456,25.05667,19.04333,29.012,19.04333,1446,377,8,110.7892,944,41,313,41,4117,4117,0
101.3542,20.39583,22.746,11.16933,53.65744,296.6516,31.636,10.82,20.816,24.92667,18.57867,25.504,18.57867,1545,373,6,92.1276,862,56,676,56,4325,4325,0
73.9375,20.35417,24.21,13.518,51.94436,312.1944,36.808,10.784,26.024,24.13867,22.25667,28.30933,20.37867,858,264,0,124.8111,614,5,147,6,2377,2377,0
105.6042,20.35417,21.6725,6.177667,33.68412,451.1132,30.164,11.824,18.34,26.02067,15.718,26.64267,15.718,1726,379,9,93.8391,1018,52,840,52,4030,4030,0
78.8125,20.3125,27.65717,13.16233,42.80155,461.8512,43.928,13.176,30.752,27.54533,22.11933,34.026,22.11933,1210,354,6,130.5601,900,19,208,19,2651,2651,0
55.6875,20.27083,28.30017,14.03833,47.35641,564.892,42.628,12.984,29.644,25.50933,33.44133,34.672,20.84533,99,23,0,89.40113,59,3,5,47,3366,3366,0
98.6875,20.27083,23.97717,10.453,46.70688,295.8308,34.432,12.052,22.38,25.58,21.592,26.90467,19.74333,1320,259,6,84.68033,695,30,395,32,3387,3387,0
100.7292,20.22917,24.645,11.32,52.37831,290.821,34.056,12.444,21.612,26.56333,20.574,27.40333,20.574,1662,382,10,91.4868,949,52,481,52,3856,3856,0
83.35417,20.1875,27.06117,11.231,41.31475,424.5589,40.684,13.5,27.184,27.596,21.63733,32.63733,21.63733,1390,383,4,123.4322,978,28,283,28,3559,3559,0
83.64583,20.1875,25.27,9.637334,39.40683,411.7142,37.54,13.084,24.456,26.05,19.96667,30.55533,19.96667,1409,365,5,117.3528,958,33,303,33,4262,4262,0
94.35417,20.1875,25.45333,9.944,43.18972,337.1243,36.264,13.24,23.024,27.07067,22.92067,28.94333,20.67133,1298,251,1,90.45316,643,8,416,15,2765,2765,0
83.27083,20.14583,27.23783,11.34033,41.55795,422.2936,40.932,13.644,27.288,27.72733,21.85333,32.80933,21.85333,1387,388,4,124.2454,979,27,282,27,3256,3256,0
54.6875,20.10417,28.90133,14.45333,47.018,590.7766,43.6,12.86,30.74,22.55667,34.44133,35.59666,21.10733,91,21,0,89.20712,54,3,5,45,4092,4092,0
104.7708,19.97917,20.4005,7.254333,40.23033,402.5901,28.456,10.424,18.032,24.14733,14.95267,24.752,14.95267,1334,261,3,90.64628,753,36,635,36,2627,2627,0
102.8542,19.9375,21.64433,9.609333,52.16793,309.8282,29.048,10.628,18.42,24.412,17.526,24.452,17.25533,1665,402,6,99.34234,1006,40,804,42,4337,4337,0
101.8958,19.89583,23.51083,10.697,53.41022,292.9091,32.048,12.02,20.028,25.61867,19.38667,26.17,19.38667,1360,307,11,86.80937,729,51,433,51,2937,2937,0
77.60417,19.85417,27.40333,12.59067,44.73024,415.5759,42.556,14.408,28.148,28.436,23.20733,33.19534,22.54733,980,285,5,126.5743,698,16,204,21,2644,2644,0
105.9375,19.85417,23.93222,5.707778,31.88703,452.4716,32.58667,14.68667,17.9,28.33667,18.06333,29.01778,18.06333,1676,381,26,82.25768,898,94,691,94,4234,4234,0
82.22917,19.8125,24.94417,12.17033,43.35399,410.7615,38.892,10.82,28.072,25.156,20.27667,30.39333,19.774,1368,372,6,121.1618,961,26,276,27,2776,2776,0
95.3125,19.8125,26.845,12.172,46.71476,315.9669,39.136,13.08,26.056,27.638,24.566,30.21733,22.41267,768,133,1,84.13213,364,8,241,10,3196,3196,0
109.7292,19.8125,24.14,7.368666,40.30117,409.6237,32.676,14.392,18.284,27.95667,18.60933,28.51133,18.60933,1711,289,19,74.33276,814,74,766,74,3755,3755,0
